1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
773.0,885.0,0.0,None,3,1Fam,TA,No,219.0,0.0,GLQ,Unf,1,0,Gd,554.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,431.0,2,TA,Fin,TA,Attchd,1995.0,1658.0,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,8000.0,Inside,89.44271909999159,Reg,0.0,60,RL,0.0,None,None,0.0,6,Gilbert,84.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,773.0,AllPub,224.0,1995,1996,2008,188000.0
816.0,0.0,0.0,None,2,1Fam,TA,No,708.0,0.0,GLQ,Unf,1,0,TA,108.0,Y,Norm,Norm,FuseA,0.0,TA,TA,WdShing,Wd Shng,None,None,0,CBlock,1,Typ,308.0,1,TA,Unf,TA,Detchd,1957.0,816.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7100.0,Corner,73.0,IR1,0.0,20,RL,0.0,None,None,0.0,7,NAmes,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,816.0,AllPub,0.0,1957,1957,2006,129900.0
1008.0,0.0,0.0,None,2,1Fam,TA,No,643.0,0.0,BLQ,Unf,1,0,TA,365.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,240.0,1,TA,Unf,TA,Attchd,1953.0,1008.0,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,8923.0,Inside,66.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,NAmes,18.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1008.0,AllPub,0.0,1953,2006,2007,134500.0
833.0,0.0,0.0,None,2,1Fam,TA,No,415.0,0.0,Rec,Unf,0,0,TA,418.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,MetalSd,MetalSd,MnPrv,None,0,CBlock,1,Typ,326.0,1,TA,Unf,TA,Detchd,1955.0,833.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5400.0,Inside,90.0,Reg,0.0,20,RL,0.0,None,None,0.0,8,OldTown,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,833.0,AllPub,0.0,1954,2000,2006,117000.0
779.0,640.0,0.0,None,3,1Fam,TA,No,353.0,0.0,GLQ,Unf,1,0,Gd,55.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,527.0,2,TA,Fin,TA,BuiltIn,2002.0,1419.0,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,7750.0,Inside,88.03408430829504,Reg,0.0,80,RL,0.0,None,None,0.0,3,Gilbert,0.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,7,408.0,AllPub,120.0,2002,2002,2009,184100.0
894.0,0.0,0.0,None,3,1Fam,TA,No,702.0,0.0,BLQ,Unf,1,0,TA,192.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,450.0,2,TA,RFn,TA,Attchd,1967.0,894.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9764.0,FR2,57.0,IR1,0.0,20,RL,0.0,None,None,0.0,5,Sawyer,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,894.0,AllPub,0.0,1967,2003,2008,130000.0
1552.0,0.0,0.0,None,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0,0,Gd,1528.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,782.0,3,TA,RFn,TA,Attchd,2005.0,1552.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10084.0,Inside,84.0,Reg,0.0,20,RL,196.0,BrkFace,None,0.0,7,CollgCr,20.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1552.0,AllPub,144.0,2005,2006,2006,212900.0
812.0,670.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,384.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,392.0,2,TA,Fin,TA,Attchd,1992.0,1482.0,1,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,9125.0,Inside,95.524865872714,IR1,0.0,80,RL,170.0,BrkFace,None,0.0,7,Gilbert,25.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,384.0,AllPub,100.0,1992,1992,2007,163900.0
1005.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,1005.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,1,Typ,672.0,2,Fa,Unf,Fa,Detchd,1977.0,1005.0,0,GasA,TA,1Story,1,Fa,Lvl,Gtl,10434.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,11,NAmes,0.0,5,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1005.0,AllPub,0.0,1955,1955,2009,115000.0
1555.0,0.0,0.0,None,2,TwnhsE,None,None,0.0,0.0,None,None,0,0,None,1373.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,660.0,3,TA,Fin,TA,Attchd,2007.0,1555.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3684.0,Inside,53.0,Reg,0.0,120,RL,130.0,BrkFace,None,0.0,6,Blmngtn,20.0,5,7,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,7,1373.0,AllPub,143.0,2007,2007,2009,174000.0
847.0,1112.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,847.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,434.0,2,TA,Fin,TA,BuiltIn,2004.0,1959.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11796.0,Inside,59.0,IR1,0.0,60,RL,0.0,None,None,0.0,7,Gilbert,48.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,847.0,AllPub,100.0,2004,2005,2007,215000.0
936.0,0.0,0.0,Grvl,2,Duplex,TA,Gd,936.0,0.0,GLQ,Unf,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,672.0,2,TA,Unf,TA,Detchd,1980.0,936.0,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,7200.0,Inside,60.0,Reg,0.0,90,RM,180.0,BrkFace,None,0.0,8,OldTown,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,936.0,AllPub,49.0,1980,1980,2007,140000.0
1142.0,878.0,0.0,None,3,1Fam,TA,No,584.0,0.0,GLQ,Unf,0,0,Gd,544.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,466.0,2,TA,RFn,TA,Attchd,1995.0,2020.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9828.0,Inside,80.0,IR1,0.0,60,RL,0.0,None,None,0.0,6,SawyerW,155.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1128.0,AllPub,0.0,1995,1995,2009,239500.0
916.0,684.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,916.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,460.0,2,TA,Fin,TA,Attchd,1997.0,1600.0,1,GasA,Gd,2Story,1,TA,HLS,Gtl,8773.0,Inside,57.0,IR1,0.0,60,RL,0.0,None,None,0.0,8,Gilbert,38.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,916.0,AllPub,100.0,1997,1997,2007,169000.0
986.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,960.0,N,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,1,Typ,180.0,1,TA,Unf,TA,Detchd,1926.0,986.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6180.0,Corner,60.0,Reg,0.0,30,RM,0.0,None,None,0.0,5,BrkSide,128.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,960.0,AllPub,0.0,1926,1950,2007,102000.0
1567.0,0.0,0.0,None,2,1Fam,TA,Gd,1567.0,0.0,ALQ,Unf,1,0,TA,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,ImStucc,None,TA,2,PConc,2,Typ,714.0,2,TA,RFn,TA,Attchd,1977.0,1567.0,0,GasA,TA,1Story,1,Gd,Lvl,Mod,9819.0,Inside,99.09086738948248,IR1,0.0,20,RL,0.0,None,None,0.0,5,Mitchel,32.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1567.0,AllPub,264.0,1977,1977,2009,196000.0
952.0,0.0,0.0,None,2,1Fam,TA,Mn,852.0,0.0,ALQ,Unf,1,0,TA,100.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,840.0,2,TA,Unf,TA,Detchd,1988.0,952.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7350.0,Corner,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,NAmes,0.0,7,5,Y,0.0,None,CompShg,Gable,Abnorml,COD,0.0,Pave,4,952.0,AllPub,0.0,1951,1951,2008,139000.0
1042.0,534.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1042.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,1,Typ,225.0,1,TA,Unf,TA,Detchd,1928.0,1576.0,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,6240.0,Inside,52.0,Reg,0.0,50,RM,0.0,None,None,0.0,8,BrkSide,0.0,6,5,Y,0.0,None,CompShg,Gable,Family,WD,0.0,Pave,8,1042.0,AllPub,0.0,1928,1950,2006,149000.0
1298.0,0.0,0.0,None,3,1Fam,TA,No,1258.0,0.0,GLQ,Unf,1,0,Gd,40.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,Wd Sdng,Wd Shng,None,TA,1,CBlock,2,Typ,403.0,2,TA,Unf,TA,Attchd,1985.0,1298.0,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,11200.0,Inside,105.83005244258362,Reg,0.0,20,RL,85.0,BrkFace,None,0.0,5,SawyerW,26.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1298.0,AllPub,165.0,1985,1985,2006,180000.0
860.0,704.0,0.0,None,3,1Fam,TA,No,275.0,0.0,Rec,Unf,0,0,TA,429.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,Gd,1,CBlock,1,Typ,234.0,1,TA,Unf,TA,Attchd,1941.0,1564.0,1,GasA,Ex,2Story,1,Fa,Bnk,Gtl,12000.0,Inside,75.0,Reg,0.0,70,RL,0.0,None,None,0.0,7,Crawfor,0.0,7,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,704.0,AllPub,0.0,1941,1950,2009,174500.0
1314.0,0.0,0.0,None,2,Twnhs,TA,No,904.0,0.0,GLQ,Unf,1,0,Gd,410.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,626.0,2,TA,RFn,TA,Attchd,2008.0,1314.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5001.0,Inside,34.0,IR1,0.0,120,RL,166.0,Stone,None,0.0,7,NridgHt,62.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1314.0,AllPub,172.0,2007,2008,2009,230000.0
1580.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1580.0,Y,Feedr,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,830.0,3,TA,RFn,TA,Attchd,2008.0,1580.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11932.0,FR2,92.0,Reg,0.0,20,RL,186.0,Stone,None,0.0,6,Somerst,24.0,5,8,Y,0.0,None,CompShg,Gable,Partial,ConLD,0.0,Pave,7,1580.0,AllPub,0.0,2007,2008,2008,235128.0
943.0,933.0,0.0,None,4,1Fam,TA,No,442.0,0.0,ALQ,Unf,0,0,TA,459.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,540.0,2,TA,RFn,Gd,Attchd,1974.0,1876.0,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,9120.0,Inside,76.0,Reg,0.0,60,RL,270.0,BrkFace,None,0.0,7,NWAmes,69.0,6,6,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,8,901.0,AllPub,0.0,1974,1974,2008,185000.0
894.0,0.0,0.0,None,3,1Fam,TA,No,492.0,0.0,BLQ,Unf,0,0,Gd,402.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,Po,1,CBlock,1,Typ,450.0,2,TA,Fin,TA,Attchd,1968.0,894.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8724.0,Inside,109.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,Sawyer,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,894.0,AllPub,0.0,1968,1968,2007,129000.0
1502.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1502.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,644.0,2,TA,RFn,TA,Attchd,2009.0,1502.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9541.0,Inside,79.0,IR1,0.0,20,RL,268.0,Stone,None,0.0,9,NridgHt,114.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1502.0,AllPub,0.0,2009,2009,2009,233170.0
959.0,712.0,0.0,None,3,1Fam,TA,No,786.0,0.0,GLQ,Unf,1,0,Gd,173.0,Y,RRAn,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,472.0,2,TA,Fin,TA,Attchd,2000.0,1671.0,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,10852.0,Inside,58.0,IR1,0.0,60,RL,0.0,None,None,0.0,2,Gilbert,38.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,959.0,AllPub,0.0,2000,2000,2006,173000.0
923.0,0.0,0.0,None,3,1Fam,TA,No,658.0,0.0,ALQ,Unf,1,0,TA,218.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,Plywood,MnPrv,None,0,CBlock,1,Typ,264.0,1,TA,Unf,TA,Attchd,1984.0,923.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6951.0,CulDSac,37.0,IR1,0.0,20,RL,0.0,None,None,0.0,10,Mitchel,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,876.0,AllPub,362.0,1984,1985,2008,119500.0
1298.0,1216.0,0.0,None,4,1Fam,TA,No,1216.0,0.0,LwQ,Unf,0,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,GdPrv,None,0,Wood,2,Typ,693.0,2,TA,Fin,TA,Attchd,1990.0,2514.0,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,11170.0,Corner,105.6882207249228,IR2,0.0,60,RL,0.0,None,None,0.0,4,Timber,0.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1216.0,AllPub,0.0,1990,1991,2006,250000.0
1130.0,0.0,0.0,Grvl,2,1Fam,TA,No,821.0,0.0,Rec,Unf,1,0,TA,299.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Stucco,Stucco,None,Gd,1,BrkTil,1,Typ,720.0,2,TA,Unf,TA,Detchd,1970.0,1130.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10800.0,Inside,60.0,Reg,0.0,30,RL,0.0,None,None,0.0,6,OldTown,0.0,6,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,1120.0,AllPub,229.0,1920,1950,2006,120000.0
831.0,829.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,831.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,493.0,2,TA,RFn,TA,Attchd,2002.0,1660.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8935.0,Inside,68.0,IR1,0.0,60,RL,95.0,BrkFace,None,0.0,7,CollgCr,68.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,831.0,AllPub,144.0,2002,2002,2009,195000.0
1028.0,776.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,994.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,442.0,2,TA,Fin,TA,Attchd,1999.0,1804.0,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,7500.0,Inside,60.0,Reg,0.0,60,RL,0.0,None,None,0.0,6,Gilbert,60.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,994.0,AllPub,140.0,1999,1999,2010,189000.0
663.0,689.0,0.0,None,4,1Fam,TA,No,371.0,0.0,ALQ,Unf,0,0,TA,292.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,299.0,1,TA,Fin,TA,Attchd,1969.0,1352.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,9364.0,Corner,80.0,Reg,0.0,60,RL,143.0,Stone,None,0.0,3,Sawyer,36.0,7,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,663.0,AllPub,379.0,1969,1969,2010,158000.0
728.0,728.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,728.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,400.0,2,TA,Fin,TA,Attchd,2005.0,1456.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8029.0,Inside,51.0,IR1,0.0,60,RL,0.0,None,None,0.0,7,Gilbert,24.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,728.0,AllPub,100.0,2005,2005,2008,176000.0
879.0,984.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,879.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,660.0,3,TA,Fin,TA,BuiltIn,2006.0,1863.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14054.0,Inside,58.0,IR1,0.0,60,RL,0.0,None,None,0.0,11,Gilbert,17.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,9,879.0,AllPub,100.0,2006,2006,2006,219210.0
1212.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1212.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,573.0,2,TA,RFn,TA,Attchd,2001.0,1212.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9100.0,Inside,70.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,CollgCr,0.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1212.0,AllPub,356.0,2001,2001,2009,178000.0
1382.0,0.0,0.0,None,3,1Fam,TA,No,547.0,0.0,Rec,Unf,0,0,TA,504.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,Po,1,CBlock,1,Typ,459.0,2,TA,Unf,TA,Attchd,1974.0,1382.0,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,11235.0,Inside,75.0,Reg,0.0,20,RL,51.0,BrkFace,None,0.0,10,Sawyer,82.0,5,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1051.0,AllPub,0.0,1963,1979,2006,148000.0
864.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,864.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,280.0,1,TA,Unf,TA,Attchd,1972.0,864.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9353.0,Inside,71.0,Reg,0.0,20,RL,0.0,None,Shed,0.0,7,NAmes,0.0,5,4,Y,0.0,None,CompShg,Gable,Abnorml,Oth,0.0,Pave,5,864.0,AllPub,0.0,1970,1970,2006,116050.0
866.0,913.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,866.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,546.0,2,TA,RFn,TA,Attchd,1998.0,1779.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10400.0,Corner,80.0,Reg,0.0,60,RL,0.0,None,None,0.0,3,CollgCr,36.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,866.0,AllPub,198.0,1998,1998,2009,197900.0
1074.0,0.0,0.0,None,3,1Fam,TA,No,788.0,0.0,ALQ,Unf,1,0,Gd,268.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,495.0,2,TA,RFn,TA,Attchd,1975.0,1074.0,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,10140.0,Inside,78.0,Reg,0.0,20,RL,0.0,None,None,0.0,7,NWAmes,88.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1056.0,AllPub,0.0,1975,1975,2006,153500.0
1056.0,0.0,0.0,None,2,1Fam,TA,No,1056.0,0.0,Rec,Unf,1,0,TA,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,384.0,1,TA,Unf,TA,Detchd,1966.0,1056.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8900.0,Inside,94.33981132056604,Reg,0.0,20,RH,0.0,None,None,0.0,11,SawyerW,42.0,4,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1056.0,AllPub,0.0,1966,1966,2006,107000.0
1700.0,0.0,0.0,None,3,1Fam,TA,Av,340.0,0.0,GLQ,Unf,1,0,Gd,1342.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,544.0,2,TA,RFn,TA,Attchd,2003.0,1700.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9135.0,Inside,70.0,Reg,0.0,20,RL,120.0,BrkFace,None,0.0,5,CollgCr,23.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1682.0,AllPub,192.0,2003,2003,2006,200000.0
1660.0,0.0,0.0,None,3,1Fam,TA,Mn,1220.0,0.0,GLQ,Unf,1,0,Ex,440.0,Y,RRNn,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,500.0,2,TA,RFn,TA,Attchd,2006.0,1660.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10182.0,CulDSac,85.0,IR1,0.0,20,RL,420.0,Stone,None,0.0,5,Somerst,50.0,5,8,Y,0.0,None,CompShg,Hip,Partial,New,0.0,Pave,8,1660.0,AllPub,322.0,2006,2006,2006,290000.0
672.0,0.0,0.0,None,2,1Fam,TA,No,344.0,0.0,Rec,Unf,1,0,TA,328.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,234.0,1,TA,Unf,TA,Attchd,1941.0,672.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9340.0,Inside,50.0,Reg,0.0,30,RL,0.0,None,None,0.0,8,Edwards,113.0,6,4,N,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,4,672.0,AllPub,0.0,1941,1950,2009,113000.0
999.0,0.0,0.0,None,3,1Fam,TA,Av,784.0,0.0,BLQ,Unf,1,0,TA,141.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,300.0,1,TA,Unf,TA,Attchd,1962.0,999.0,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,10205.0,Inside,69.0,IR1,0.0,85,RL,0.0,None,None,0.0,5,NAmes,72.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,925.0,AllPub,150.0,1962,1962,2006,134500.0
1314.0,0.0,0.0,None,3,1Fam,TA,Mn,936.0,0.0,GLQ,Unf,1,0,Gd,364.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,CemntBd,CmentBd,None,None,0,PConc,2,Typ,552.0,2,TA,RFn,TA,Attchd,2009.0,1314.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8640.0,Inside,72.0,Reg,0.0,20,FV,72.0,Stone,None,0.0,9,Somerst,112.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1300.0,AllPub,135.0,2009,2009,2009,229456.0
1168.0,678.0,0.0,None,3,1Fam,TA,Mn,196.0,0.0,Rec,Unf,0,0,TA,844.0,Y,Artery,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,GdWo,Gd,1,CBlock,2,Typ,315.0,1,TA,Unf,TA,Attchd,1949.0,1846.0,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,10496.0,Inside,78.0,Reg,0.0,50,RL,320.0,BrkFace,None,0.0,1,NAmes,0.0,6,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1040.0,AllPub,0.0,1949,1950,2007,143000.0
